Year,Country,Region,Crop_Type,Average_Temperature_C,Total_Precipitation_mm,CO2_Emissions_MT,Crop_Yield_MT_per_HA,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_KG_per_HA,Fertilizer_Use_KG_per_HA,Soil_Health_Index,Adaptation_Strategies,Economic_Impact_Million_USD
2012,5,4,2,1.025493637527471,0.9949931499224399,0.4311788134222251,-0.3055388830281201,0.32192448332289353,-0.7406906564961049,0.5951776071761032,0.6233558598334663,0.27079755002869,2,0.5800058652372367
2022,6,5,6,0.8031043807809093,1.4678764828198418,-0.23129695159872388,1.3122249067501308,-1.5734213119252287,1.4427082920252003,1.4302225700605755,-1.2770543319824643,0.5431439090423307,3,-0.4183987510935387
2007,6,28,2,1.3560251210841252,1.5359281535394336,0.892234003138035,-0.11621544261444232,1.5854883468216416,-1.4799062680768995,0.5220249079482077,1.3353130504624549,0.8293551736057567,2,-0.5338176196626139
2014,7,26,2,0.20221733019902313,1.2851009750985294,-0.43038896533964166,1.7930463427213763,-0.30985744842648055,-0.9130845107325422,0.8864081644796133,-0.06317428827305874,1.185386141116316,2,2.5284300008406344
2011,1,33,7,-0.25215444534983406,-0.8562532944558443,-0.42689612299330987,-0.711231969628858,0.006033517448206489,-0.23659255593866563,-1.1011368711462375,1.2395262464394745,1.282440479964813,1,-0.1137876308222875
2021,9,11,4,1.229568484894904,-0.008576441001656032,0.18085844526843958,0.20833902666614784,0.32192448332289353,0.557265750511714,-1.6532327143756405,0.4505912969411087,-1.266226265204657,0,0.3002999047597732
2010,1,7,9,-0.1483727922014387,0.7879063753887431,-1.2127856509179857,-0.22039342040821217,-0.9416393801758546,1.4600246389909142,-1.1563464554691778,-0.5483779901058284,0.366861538480774,2,0.1300462032790612
2011,8,23,8,-1.3937526299821839,-1.2596314981681214,-1.1394359616450158,-0.9917111406120842,-0.6257484143011676,-0.882299893904607,1.1251896166763302,-0.25892768413093126,-1.565312084921455,4,-0.8305296252369023
2009,9,11,3,-0.7492598427833247,1.3887561668627264,1.4534173401153592,-0.7833551850245448,0.6378154491975806,1.033272888213662,1.1355414137368813,-0.9994467581413177,-0.9349540576044283,2,-1.1280387891751045
1996,0,16,4,-0.15186125113079646,0.29125837544377275,-1.3187352020900531,0.5108558467980562,0.6378154491975806,0.7527480673691026,1.1037959027511912,0.740738234217991,-0.7205431967809621,4,0.18473609830635002
2024,4,24,2,-0.3541918690335506,1.5647488684115496,0.08189457878903578,0.1272004093460003,-0.30985744842648055,-1.2875024129023043,-0.07975956117184176,-0.8670868107641085,0.892737598976204,2,0.9387754416265012
2009,6,32,7,-0.5094282913899739,1.6417697443628945,-0.8378872390783625,0.01000018432800936,-1.2575303460505416,0.6130628685123467,-0.987267103480173,0.8964353302117082,-0.518016540714455,2,-0.5573458695550959
2015,5,4,3,-1.4923015947365423,0.576670411731216,0.9958549927458812,-1.4775411332080295,-1.2575303460505416,-0.874218931987274,-1.488984201014893,-1.2868071702102588,-0.1817925811321605,2,-1.0098419444893605
2014,5,19,8,0.3792566208639331,-0.594854379654522,0.5848638766608284,-0.711231969628858,-0.6257484143011676,-1.6299812751130835,-0.572505101254084,-0.4438832948080316,-0.47889770005613214,2,-0.5333828060095701
1995,9,24,1,-0.5809416994418095,-1.4612025841659475,-1.2395641089065303,0.42470867285320824,0.006033517448206489,-0.9257831651740654,0.6027689250205075,-1.0004917050942956,0.6134587871876707,0,0.9936102745381381
2011,1,29,1,0.05395782570131544,-0.7926738036302019,1.0924902976610633,1.2180640422057623,-0.30985744842648055,1.5239027189088796,-1.6891189441855516,0.06639913389620947,-1.4969779075689413,4,1.60367798607267
1992,7,26,3,1.6839402604437612,0.040418774280941476,-0.921715455390328,0.7913350177812822,-0.6257484143011676,-0.10267947273714753,-1.3323270054985499,-0.7019851921935896,-0.9215843272528498,3,1.668658470888662
2001,6,28,8,-1.031825016061309,0.9162082474573706,0.4311788134222251,-0.8104013907979273,0.32192448332289353,-0.7399210410754065,0.35294555595920285,0.8351317756370011,0.1752287367748121,2,-0.6189444704029697
1999,6,5,8,-0.7379223512629118,0.1316636668394299,0.5254855567731864,-0.29652348110365934,-1.5734213119252287,1.5554569511575134,-0.3012880182676398,0.46765876383974897,1.0754572471144466,2,0.7130829993827026
2003,8,13,7,-0.888798199957638,0.5276751964486188,-0.6329738214268915,0.6110269792920656,-0.6257484143011676,-0.6718100763435999,-1.256413827054507,1.4833472021343337,0.3584435601112614,2,-0.6796492876306981
2009,2,8,0,-0.5826859289064884,-1.0342460542350167,0.22626539577075425,-0.8644938023446924,-0.30985744842648055,0.189389579417888,0.3667479520399379,1.2889870688804317,1.0076182449601394,3,-1.0863208347969562
2017,1,7,8,-0.5355917333601578,-1.7478941608119372,0.16339423353677987,-0.6120625484597888,1.2695973809469547,0.3017534308398516,-0.8506233822808957,1.6035161017268,-0.31053813266588126,0,-0.5343732148859476
1997,9,31,8,-0.4352985391411201,0.8997232954593973,-0.8937727166196728,1.2821735670019283,0.006033517448206489,-0.7445387335995969,1.30600100533396,-1.6514936567995695,1.042775684032809,4,1.2775919026038658
1996,2,8,3,-1.1111874567041995,0.4761457458927835,-0.9205511746082173,-1.7329775210677536,1.2695973809469547,-0.6533393062468387,1.5337405406660884,-1.4999763486177642,0.7486416162980772,4,-1.459318480166376
1991,6,5,0,-0.3838437699330921,0.8375724176554329,1.5209456254777756,0.37963166323090414,-1.2575303460505416,0.11627611445154191,1.319113281610658,-0.6378951124109409,0.6867447165222498,1,0.473524832869618
2000,3,15,7,0.6740314003946696,-1.3007010168608868,-1.045129218294055,-1.4024127838375229,-0.30985744842648055,1.6366513780411927,-0.4255095829942555,0.7438730750769251,-1.1018280994000593,0,-1.0539513739592499
1997,7,10,7,-1.3632286143503027,0.7791856245955424,0.03299478594038929,-0.548954734988563,-1.2575303460505416,-1.098561827120852,-0.7919631989377717,1.2555487663851366,0.7253683819823662,1,-0.6227370117100743
2019,1,29,5,0.7263582843350371,1.0721134076492058,1.3043894000051983,-1.116925056229596,0.9537064150722676,0.7923832615350692,0.7069770154300578,-0.24812989895015886,-0.11989568135633309,0,-1.1699741503797747
2001,5,3,7,0.3138480159384738,-0.3783884500654601,-0.14397589294042656,0.6911638852872731,-0.9416393801758546,0.16553150137623804,-0.06043620665881282,-1.1593236419469466,1.6449087250520587,2,0.4296811228543666
2017,3,18,9,0.4263508164102637,-1.5339251983303304,-0.048504868807354794,0.614032113266886,0.9537064150722676,1.5054319488121188,0.3432838787026882,-1.6438307124777312,-0.6358682378876302,0,1.7793185455883136
1999,1,29,0,-0.40215817931222064,1.021242361355535,0.3892647052662424,0.31652384975967807,1.5854883468216416,-1.5507108867811505,0.2590892626102044,-0.28888283011629967,1.3903886731738564,2,1.1780437323708899
2000,4,8,8,0.8711293299033871,1.7060945985041953,0.12264440616290803,-1.1980636735497434,-1.5734213119252287,1.6505044556137634,1.1348512939328448,0.573198406090524,-0.3050912054856085,3,-0.5468137166258125
2007,5,14,2,-1.129501866083328,-1.4777869179393421,0.5976709652640453,0.2714468401373739,0.6378154491975806,1.7082256121661419,-1.2301892745011105,-1.0450761084213558,0.7971687857223262,1,0.6005870448146443
2000,3,21,3,1.659521047938257,-0.5793632454107596,-0.59338827483513,-1.3523272175905179,0.6378154491975806,0.6257615229538699,-0.3150904143483748,0.9946603437916375,-0.019870291318595825,2,-1.3088246435851
2001,8,30,1,1.0882858982559118,1.595669023289436,1.037769100901864,-0.8825246061936141,0.6378154491975806,0.6126780608019973,-1.3509602402075425,0.6313671198062971,-1.4370617085859403,3,-0.4812293239583701
1994,1,7,8,-1.4975342831305793,0.9203698593031286,-1.3804420835419164,-0.4507870251444337,-1.2575303460505416,0.0970357289340824,-0.35028652435424934,1.0343683280048002,-0.21447414421379724,0,-1.08158619724159
2001,9,11,4,-1.3649728438149817,-1.5584476514154841,0.822377156211397,0.10916960549707883,-0.9416393801758546,-1.1647487533009127,-0.3385544876856244,0.9943120281406446,-1.3563481512782616,2,-0.4774367826512657
2009,4,1,0,-0.8181569066381418,1.7042436129369771,0.6442421965484707,0.38864706515536485,-0.9416393801758546,-1.488756845414931,1.285297411212857,0.9002668023726275,0.4287584382566014,2,0.6148392701088582
2014,6,28,1,1.298465548749721,0.804776431766473,-1.713426387225557,0.6611125455390702,1.5854883468216416,-1.6111256973059733,0.5655024556025229,1.481953939530363,-0.7695655414034176,3,-0.43306163372673845
2019,4,8,9,-1.2829940589750728,-1.2719299928764816,1.4208174782162613,-0.8104013907979273,-0.6257484143011676,-0.05688735520559371,-0.00522662233587247,1.5150439263746653,0.6317802695213152,3,-0.2527105929697867
1998,6,28,3,-0.1658150868482278,0.8989779321437393,-0.2836895867937022,0.42070182755344787,-1.5734213119252287,-1.537627424629278,0.8726057683988785,-0.8235473543900266,0.2727782508215161,3,1.269910194733425
2019,4,24,7,-1.6710851148661312,-1.2983903905823466,-1.0719076762825994,-1.6227892753243431,-0.30985744842648055,-0.18733716901396924,0.7035264164098737,1.006503075925388,0.9907822882211141,3,-1.1517361332659926
1990,7,26,9,-0.13441895648400737,0.41447935424399696,1.3637677198928406,1.1188946210366932,0.6378154491975806,1.303407900878794,0.6207120399254635,-0.8907722750316092,-0.3714446820452956,0,-0.6206595687010872
1993,5,19,1,1.2731742215118769,0.8708653124214982,1.0971474207895062,-1.288217692794352,-1.2575303460505416,-1.1501260603076433,-1.5745590567154504,0.3029054609202228,-1.5717493624981411,4,-0.7806709930212115
2012,7,26,0,0.5632728293875585,0.14376339799694765,-1.259356882202411,-0.6811806298806552,1.5854883468216416,-1.3914004946965859,1.4212510126080975,0.9316152109619666,-0.19813336267297887,0,-1.020011752707774
2005,4,2,8,0.30599898334741865,-1.2489355345884268,-1.1650501388514498,0.08011997707381575,-1.5734213119252287,-1.730031279803873,-0.5297176734038052,-0.9357049940096617,0.41687423349964214,2,-0.5667909883517699
2022,5,4,0,1.2164867639098123,0.0666431402701815,-0.3337536604244593,1.502550058488749,-0.9416393801758546,0.30560150794334334,0.6538377905192274,0.60942323379376,-1.530154645848785,3,0.5511390699379392
2014,1,33,9,-0.15447759532781477,0.6474178131091048,-0.27321105975470655,-0.20035919390941026,1.5854883468216416,-0.07227966361956153,0.5779246120751844,0.4631306603768446,1.0185120993206849,3,0.3570672427960492
2023,7,26,2,0.2301250016338858,0.5545952348658064,-1.3757849604134742,-0.5409410443890422,1.2695973809469547,-0.8141889291728002,-1.390987188841674,-1.0872223021914669,0.9293805636434936,2,0.18674107237316329
2002,7,10,0,0.6382746963687518,-0.32299553299012984,-0.9671224058926424,1.0016943960187024,1.5854883468216416,-0.32663756016037626,-1.6276982816262804,0.05838787392337824,1.0739717215198266,3,0.2146657714241996
1997,1,33,1,1.1641598799694448,-1.0479855846869826,-0.5037386546126115,-0.560975270887844,1.2695973809469547,0.9693948082956966,-0.04870416999018789,1.096368513881493,-0.03720142325582722,0,-0.3321607099065151
2019,8,1,1,0.3705354735405384,-1.6270459218998916,-0.011247883779814567,-0.3506158926504244,0.006033517448206489,-1.1524349065697386,-0.5041832406544455,0.6999853030518502,-1.036960148434992,2,0.34339476903922705
2015,2,24,6,1.1728810272928394,0.7388490464965077,-0.2382826362913877,-0.581009497386646,0.32192448332289353,-1.6222851209061,-1.0217730936820106,0.7856709531960439,-1.6395883646524478,4,0.021391102646223122
1996,2,24,7,0.6304256637776967,0.8376717994308539,1.0994759823537275,-0.40470830419718934,-1.2575303460505416,0.29174843037077247,-0.295076940031309,1.4840438334363188,-0.01739441532756287,0,-0.1708931572553753
2013,9,24,1,1.189451207207289,0.18426147148104177,-0.018233568472478413,0.49683188824889507,-1.5734213119252287,1.5762365675163694,-1.2867790984321243,-0.43413045658023725,-1.4058656710989235,0,0.5287461668061827
2024,6,5,0,1.3010818929467396,-0.6363835390586099,0.3718004935345831,-0.09818463876552085,-1.5734213119252287,-1.4341141505453459,-0.39652455122471175,-1.323031997913495,0.5099671707624871,0,-0.7977011944320942
1995,8,30,8,0.278091311912556,0.3601920594202264,0.11798728303446561,0.8664633671517894,1.2695973809469547,-0.8980770100289237,0.21975243378010936,1.075121259170941,1.0724861959252066,4,1.8165434255516757
1992,2,11,8,-1.0981057357191077,-0.6026682717470052,0.16688707588311189,-1.2701868889454304,1.5854883468216416,-1.3198262605716364,-0.20053052687827366,-0.7758281102040326,0.8476766559394011,1,-1.0489510169492458
1997,7,9,2,-1.2472373549491549,0.7944158816788247,-1.300106709576283,0.08011997707381575,0.32192448332289353,-0.4501608351824664,-0.4275799424063656,1.5087742446567978,-1.7143598195816472,1,-1.0024259560735576
1998,9,24,7,-1.0553721138344743,0.03393411343471531,0.4672715176676549,0.06409259587477424,-1.5734213119252287,-0.9569525897123499,1.6344980320554547,0.5909625042911492,-1.0914294202377202,1,0.267471473954965
2019,1,22,2,1.3996308577010983,0.37006812335269734,-1.6249410477851491,-1.1018993863554947,0.6378154491975806,-1.343299530902937,-0.27092274689002255,-1.6901566940597543,-1.518765616290033,4,-0.7961068777042669
2016,2,24,7,1.1816021746162337,0.1382601321830047,-1.4712559845465458,1.6528067572297631,0.6378154491975806,1.1760365487532118,-0.838891345612271,-1.055873893602128,-1.388534539161692,4,1.829756929341396
2006,8,1,0,0.8397331995391667,-1.2270591212738593,1.1204330364317188,-1.1890482716252828,0.9537064150722676,1.684367534124492,1.4350534086888327,-1.5783473700911117,-0.3957082667574201,3,-1.283074012799283
2021,1,29,3,-1.4216603014170464,-1.0230780272220716,-1.108000380528029,-1.2621731983459095,-0.9416393801758546,0.5222482488699373,1.0761911105897206,0.8685700781322958,-0.3843192371986677,1,-0.9101488363720366
2007,9,6,3,-0.3044813292902015,0.8840085522209373,1.4173246358699298,1.344279669148214,-1.5734213119252287,-1.0304508623890452,-0.9941683015205405,0.3934675301783134,-0.507617861552116,0,1.955369762442943
2012,2,11,9,-0.8382155454819493,0.5393028641728862,-1.420027630133678,-1.532635256079735,1.5854883468216416,-0.18849159214501685,-1.1791204090023906,0.7072999317226963,-0.7180673207899292,1,-0.8046582128807952
2005,7,26,8,-0.8914145441546564,-0.07932384237954462,1.633880861342507,0.1272004093460003,0.6378154491975806,0.14205823104493745,-0.9382685973935636,-1.147132594162204,-0.6665691001764409,2,0.14094070091921457
2000,8,1,2,-0.19285064355075102,-0.6970188447874027,-0.07295476523167814,-0.570992384137245,1.2695973809469547,1.4950421406326904,-1.1356428613480751,-0.9175925801580436,-1.2201749717714412,0,-0.8819101052382465
2011,1,29,3,-0.06726612209386904,0.5437377759010525,-1.1254645922596884,-0.13023940116360386,-0.30985744842648055,-1.1170325972176132,-0.8789182942464027,-0.37108532375056646,0.9387888924094193,2,0.5876875731076777
2015,5,19,5,-0.37948319627139476,0.7708624009040264,0.5580854186722838,-0.83744759657131,-1.2575303460505416,1.5212090649364356,0.39504286400544475,-1.4574818391966602,0.28119622919102866,0,-0.7728685035804808
2012,2,24,7,-0.5024513735312582,1.5235551224995079,1.2787752227987645,-0.6391087542331713,0.32192448332289353,-0.9811954754643488,0.8242973821163055,-1.3477624091339735,-0.15455794523079625,1,-1.131324047886991
2019,0,16,8,-0.39518126145350496,-0.7513309850550284,-0.9857508984064126,2.624466742421654,0.9537064150722676,-1.4629747288215351,0.24735722594157944,-1.2192339339176836,0.08956342748506675,4,0.46796888063628017
2018,5,3,6,0.863280297312332,-1.0232022544413482,0.6826634623581214,0.6861553286625723,-1.2575303460505416,0.7696796066244669,-1.2488225092101028,0.7943788444708603,1.6414424986646121,2,1.126421689228966
2000,2,24,7,1.2121261902481149,-1.4649666689100214,1.4860172020144569,0.17227741896830445,1.5854883468216416,1.1694948176772755,-0.06526704528706988,1.7156737413464354,1.234408485738771,4,0.707575359777481
2023,8,30,6,-1.4024737773055784,0.1838266762135746,-1.189500035275773,-1.05181382010849,-1.2575303460505416,-0.25467851832507754,-1.3985785066860783,1.5491788601719456,1.0982353062319505,3,-0.23411023114513474
2018,9,6,4,-0.24866598642047616,-0.7365727914049965,1.3265107348653005,-0.4858469215173371,0.9537064150722676,1.71399772782138,-0.6111518102801421,1.1775260605627818,0.09501035466533954,2,0.2938018562781741
2017,6,20,3,-0.9576952638124551,0.27052485254654807,1.3672605622391723,0.09113880164815691,-0.30985744842648055,-0.4744037209344652,1.5399516189024196,1.1259753442158686,-0.5818941412831089,0,-0.9787527682967276
1991,2,11,9,1.2252079112332066,-0.2842366405759049,0.7618345555416443,0.5328934959467381,0.32192448332289353,0.9174457673985561,1.0527270372524713,1.467672997839664,-0.9389154591900815,2,0.9083626422274917
2020,4,24,6,-0.7440271543892881,0.9742844724690702,1.4848529212323462,0.2804622420618347,-0.6257484143011676,-1.0396862474374258,-0.7367536146148315,0.9107162719024074,1.6954165952691338,1,1.0986660843763356
2000,6,28,1,-1.194038356276448,0.4382440212915653,0.42535740951167184,-1.639818367848325,-1.5734213119252287,1.291478861857969,0.07758775414853794,0.11516332503518124,-0.8606777778734354,3,-1.455525938859272
2005,5,4,7,1.5574836242545402,0.008802946975107117,1.2450110801175562,0.5960013094179641,-0.9416393801758546,-1.7408058956936505,1.3791537045618556,-0.25544452762100467,-0.7606523878356984,3,0.3758366988191072
2011,2,27,4,0.1882634944815918,1.0967973561194189,0.3263935430322684,1.8040651672957173,0.006033517448206489,1.4315488684250743,0.4185069373426944,-1.1837057375164326,0.017763023745107503,3,1.828186768927627
2022,4,24,5,-0.045463253785382594,1.128214419874411,0.2705080654909581,0.9656327883208589,1.2695973809469547,-1.2024599089151333,-0.055605368030555526,-0.5901758682249469,1.4017777027326082,2,1.4520488027306682
2020,3,18,1,-0.940252969165666,0.20715654799367547,-1.3618135910281464,0.05006863732561314,1.2695973809469547,0.39410728132365697,-1.5642072596548993,-1.0182558032949212,0.7798376537850947,2,0.8176556829397402
2002,7,10,6,0.7071717602235692,0.27859962179951164,-0.49442440835572643,0.220359562565429,-0.30985744842648055,1.5823934908819568,-0.07078800371936403,-0.6281422741831465,0.3158584930654922,2,-0.41678027805165335
2023,6,32,6,0.11762220116209586,1.6516209628515097,-1.3781135219776952,1.2621393405031265,0.006033517448206489,0.9832478858682674,-1.4034093453143355,0.44884971868614554,1.235894011333391,3,1.6341390980997947
2020,7,9,3,-1.6065486246730114,-0.3055788768475838,1.0692046820188508,-0.5760009407619454,-1.5734213119252287,1.6878308035176348,0.2742718982990129,-1.5163471842144192,0.08362132510658779,2,-1.131855486796267
2021,6,5,5,0.5187949780382464,0.96902966109368,1.6664807232416043,-1.4955719370569514,-0.6257484143011676,0.7700644143348162,1.1748782425669764,-0.34078186211420547,-0.4140297490910649,2,-0.9751293211880292
2016,3,15,5,-1.4923015947365423,0.7046492930297248,1.58381678771175,0.3976624670798256,0.006033517448206489,-1.2859631820609077,1.5592749734154483,0.3422651294823928,-0.1808022307357471,3,0.5367660630734351
2013,5,4,9,0.054829940433654877,1.1593333383031401,-0.8623371355026859,0.9516088297716973,0.6378154491975806,-0.019176199591373184,1.5785983279284774,-0.6514794227996544,0.24554361492015214,4,0.1906785515646156
2019,8,23,2,1.1632877652371052,-0.29695750782980446,1.715380516090251,-1.3062484966432737,-1.2575303460505416,1.5350621425090063,-0.6856847491161117,0.3575910181260698,-1.109750902571365,2,-0.9314063927430677
2014,6,20,6,-0.6463503043672688,-0.6366319934971627,0.46261439453921205,-0.6300933523087104,-0.6257484143011676,-0.9584918205537466,1.62483635479894,1.6303364068532344,1.4260412874447328,3,-0.4126737046617951
1999,1,22,0,-0.6489666485642872,-1.5484100920979542,-1.6237767670030383,-1.0808634485317525,0.006033517448206489,0.1955465027834749,-0.6415170816577593,-0.3010738779010427,-0.03522072246300114,4,-1.310829617651913
1999,5,3,4,-1.2847382884397516,1.476448160949911,0.5778781919681647,-0.539939333064102,-1.2575303460505416,0.761983452417483,-0.5994197736115174,-1.2112226739448526,-1.133024136887076,3,-0.12518941105765874
2005,0,12,7,-0.2861669199110728,1.3276239522568283,-1.4922130386245371,2.123611079951607,0.006033517448206489,-1.5430147325741668,1.5854995259688451,0.11342174678021782,-1.0131917389210745,3,-0.34078451402521753
1992,7,26,0,-0.8103078740470867,0.9466314934581516,-0.5165457432158284,-1.2822074248447115,-0.9416393801758546,-0.5132692996797337,1.3798438243658926,-0.1408486784444209,0.343588304165063,4,-1.2964082981592933
2013,6,20,1,-0.5722205521184149,1.1143755076470243,-0.09391181930966946,-0.2804960999046178,-0.6257484143011676,0.6261463306642188,0.8926192427159443,1.3283467374426017,1.5592434157623134,2,-0.6601551421859003
2001,9,31,5,0.45338637311278707,1.0177391537719418,-1.2477140743813044,0.5909927527932637,0.32192448332289353,1.332653286865332,-0.5041832406544455,-0.7859292640828196,0.002412592600702189,3,-0.35952981373421755
1999,8,23,5,-0.8303665128908942,0.6822138572284138,-1.1697072619798925,-0.9616598008638815,-1.5734213119252287,1.516591372412245,-1.239850951757625,1.0388964314677045,0.2153379278295484,2,-0.7322617396489999
1996,5,3,8,-0.20331602033882443,0.6396660346262596,-0.7738517960622779,0.7412494515342777,0.32192448332289353,1.1764213564635606,0.6041491646285813,1.3050095888260937,0.7318056595590527,4,0.30119368837991883
2005,9,6,0,-1.031825016061309,-1.2426993281807532,0.1831870068326608,0.06409259587477424,1.5854883468216416,0.5430278652287938,-0.28748562218690477,0.960525409994357,-0.8775137346124606,3,1.0733502672435624
2016,1,33,4,1.5531230505928426,0.3703414232351053,0.595342403699824,0.1272004093460003,1.5854883468216416,-0.9638791284986353,-1.38546623040938,-0.37073700809957383,0.08312614990838092,1,0.7584727134976653
2016,7,25,3,1.2609646152591245,1.0934432211989573,-1.0462934990761656,0.4908216202992543,-1.2575303460505416,-0.13384889727543176,1.5503034159629707,0.15382636229536603,-0.4506727137583548,1,-0.6828379210863529
2003,0,17,7,0.07750492347448075,-1.6514193023219141,0.9923621503995492,1.5065569037885094,1.2695973809469547,-1.5337793475257862,-0.5925185755711498,-1.4804706721621756,-0.8557260258913695,1,1.7836425258046937
1991,0,12,2,-0.8129242182441051,-0.49393218671440503,-1.6400766979525874,-0.26046187340581595,0.6378154491975806,-0.9588766282640959,-0.4793389277091221,0.21025349775617622,0.29060455795695433,0,-0.7482773758694471
2009,5,19,5,-0.7893771204709399,-0.594407161665127,-0.9950651446632979,0.7212152250354757,1.2695973809469547,-0.35703736927796226,1.1224291374601831,0.46069245081989596,0.8957086501654431,4,0.4626061789154067
2005,6,5,7,0.890315854014855,0.17443509843628138,-0.2301326708166133,-1.2421389718471076,0.6378154491975806,-0.6360229592811252,0.4178168175386578,0.6508727962618859,0.8372779767770624,1,-1.1047762587372603
1997,1,29,5,-0.03412576226496974,0.8171991536941092,0.510349906605748,0.47880108439997315,-0.30985744842648055,-0.251215248931935,0.3122284875210344,1.3673580903537794,-1.1632298239776802,2,0.27008035587322804
2018,9,11,3,1.049912850032976,-0.11564788129595308,-0.3186180102570212,1.1920195477573199,0.9537064150722676,1.6566613789793503,-0.03214129469330591,-1.2631217059427582,-1.285538097934715,2,-0.07661106348704126
2019,4,8,6,-1.298692124157183,0.5520609995925686,0.22975823811708587,-1.459510329359108,-1.5734213119252287,-0.4124496795682456,1.5889501249890285,1.0239188584750207,-1.0736031131022818,4,-0.9539683900732301
2023,5,19,1,0.4429209963247135,-0.22653309722203438,-0.4874387236630626,1.7028923234767674,-0.30985744842648055,0.8720384575773513,-1.076982678004951,1.6526286085167645,1.4616939017156094,1,2.477315240293928
2002,5,19,9,-0.457973522181946,-0.7910712725015369,-1.0567720261151612,-0.8414544418710703,-0.9416393801758546,-0.7530045032272791,0.6890339005251017,-0.002219049349343954,0.49412156441987487,1,-0.08359223824980028
1991,0,17,2,-1.5498611670709466,1.3509538240369294,-1.68199080610857,-1.5426523693291359,0.6378154491975806,-0.7614702728549612,0.5696431744267436,-0.28156820144545386,-0.1317798861132917,0,-1.0601595466721532
2006,9,6,0,0.15163467572333475,-0.32292099665856405,-0.06014767662846106,0.30049646856063655,1.2695973809469547,-1.622669928616449,0.2563287833940574,0.028781043589002443,1.2532251432706223,4,-0.5178261397562247
2016,0,11,4,-1.0405461633847035,0.006156907204520457,0.8328556832503926,-1.2611714870209696,0.32192448332289353,1.696296573145317,-0.8954811695432847,-0.06700576043397793,-1.4717239724604039,4,-0.9701531204920834
2015,8,1,4,0.28157977084191377,0.2069577844428332,1.397531862574049,-0.4678161176684154,0.6378154491975806,-0.572914494783858,-1.2557237072504701,-0.8953003784945136,-0.10058384862627491,2,0.34368464480792293
2012,2,24,9,0.4664680940978788,0.8012359560170967,-1.1685429811977817,0.4607702805510517,0.9537064150722676,-0.038416585108832696,0.2749620181030497,0.5979288173110023,-1.084992142661034,0,1.5210633919943448
1998,0,11,1,-0.4248331623530467,0.5338741346905093,-1.5015272848814223,0.23037667581483015,0.9537064150722676,1.0328880805033132,-0.018338898612570636,-1.0551772623001427,0.9531489731574115,2,-0.5467170913695804
2014,8,13,2,1.0917743571852698,-0.7181871629520948,0.5021999411309734,-1.0988942523806742,1.5854883468216416,-1.7130997405485089,-0.44966377613554176,-1.2568520242248904,-0.5254441686875543,4,-0.28684346473372624
2005,7,25,6,0.28332400030659266,0.9803343380478289,-0.1323330851193203,1.6127383042321592,0.9537064150722676,-0.4139889104096423,-0.16740477628450945,0.4993554880800808,-0.3882806387843205,3,0.46702678438801865
2023,2,8,4,-1.0152548361468592,-0.21351408464187155,0.07490889409637215,-0.4678161176684154,0.9537064150722676,-0.9473323969536201,0.47923748009792866,-0.6695918366512725,-0.5729809877153897,4,0.2056313099665114
2017,5,19,1,-1.010894262485162,-0.11705164887377584,-1.4270133148263417,0.6911638852872731,0.32192448332289353,1.2141325120777815,0.18662668318634515,-1.4905718260409626,0.49956849160014766,4,0.19070270787867358
2015,8,13,9,0.9775273272488008,-0.6835650369397724,-0.7214591608672994,1.0417628490163056,0.006033517448206489,0.36139862594397604,-1.7043015798743602,-0.1680172992218481,0.7575547698657967,0,0.9838752799727678
2024,1,29,1,-0.07947572834662149,-0.5366042365358354,0.08888026348169983,0.0550771939503135,-0.6257484143011676,0.5884351750499985,0.568953054622707,1.5714710618354757,1.6414424986646121,1,-0.8781900328733162
1995,4,24,1,-1.3318324839860822,-1.539776300358247,-0.19287568578907305,-1.0177556350605268,1.2695973809469547,-1.6800062774584785,-0.4482835365274683,1.3638749338438525,0.0281617029074462,4,-0.3496257249704417
2015,7,26,7,-1.323983451395027,-1.494147642718039,0.19017269152532443,-1.7119415832440115,-0.6257484143011676,-0.6414102672260139,1.1748782425669764,0.9295253170560106,0.1009524570438192,0,-1.479054188751754
2021,8,30,6,0.24059037842195938,1.1128226674060697,1.037769100901864,0.8754787690762501,1.2695973809469547,1.5408342581642445,0.13693805729569897,1.0413346410246533,1.5171535239147511,0,0.13729309749645813
2004,5,4,5,-0.013195008688822743,0.6421878471775699,-0.9869151791885233,-0.390684345648028,0.6378154491975806,0.09588130580303478,0.16454284945716902,-1.158278694993969,-1.1137123041570183,1,0.06815772666249137
2022,7,25,2,-0.5713484373860755,-1.1361247967635617,-0.3640249607593359,-0.3205645529022216,-0.30985744842648055,-0.7957181590760392,-0.10736435333331205,0.9758512986380338,0.17374321118019218,2,-0.20065373617481883
2005,2,27,9,-1.316134418803972,0.6141497637868947,0.7012919548718914,-0.06212303106767744,1.5854883468216416,-0.1238438968063529,0.7746087562256594,0.5408050505482067,-0.5259393438857608,0,0.5305820466745899
2008,6,32,1,0.7908947745281568,-0.17290420666042852,-1.1056718189638077,-0.01003404217079253,-1.5734213119252287,0.34254304813686587,-0.29369670042323553,-0.40940004535975866,1.5112114215362713,2,0.8884578394437082
2013,4,1,5,-0.6175705182000667,0.5503715094104099,-0.7610447074590608,0.08011997707381575,1.5854883468216416,-0.6679619992401079,0.5365174238329791,-1.4181221706344902,1.1611225564041912,0,-0.7485189390100271
